item,itemLabel,website,industryLabel,hqLabel,ownedByLabel,memberOfLabel,inception,dissolved,revenue,revenue_date_parsed,country
http://www.wikidata.org/entity/Q10580079,Mekonomen,mekonomen.se,Automobile Repair Shop,Torsplan,,,1973-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q1058078,Olidata,olidata.com,Computer Industry,Q1867111,,,1982-04-29 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q105815115,Unterberger Kaffee,unterbergerkaffee.at,Coffee Roasting,Innsbruck,,,1768-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q105822658,Q105822658,loteriasperolo.com,Lottery,San Pedro Del Pinatar,,,2015-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q1058467,Borile,borilemoto.it,Automotive Industry,Spoleto,,,1988-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q10585120,Might and Delight,mightanddelight.com,Video Game Industry,Stockholm,,,2010-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q105871562,Doofinder,doofinder.com,Software Industry,Madrid,,,2010-01-01 00:00:00+00:00,,9295499.0,2021-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q105882858,Levall Games,michaellevall.com,Video Game Industry,Karlshamn Municipality,,,2015-08-26 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q1059179,Chaix & Morel et associeés,chaixetmorel.com,Q112166043,Paris,,,1983-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q105924042,Q105924042,gureak.com,Social Services,San Sebastián,,,1975-01-01 00:00:00+00:00,,256000000.0,2023-01-01 00:00:00+00:00,Spain
http://www.wikidata.org/entity/Q10594777,National Electric Vehicle Sweden,nevs.com,Automotive Industry,Trollhättan,"National Modern Energy Holdings Ltd., Qingdao",,2012-01-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,,,Sweden
http://www.wikidata.org/entity/Q1059636,Esselunga,esselunga.it,Retail,Milan,,,1957-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q105965579,Q105965579,evolution.com,Gambling,Stockholm,,,2006-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q105965878,Memorable Games,memorable.games,Video Game Industry,Turin,,,2013-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q1059709,Ariston Group,aristongroup.com,Industrial Manufacturing,"Amsterdam, Fabriano",,,1930-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q105975773,Aker Horizons,akerhorizons.com,Eco-Investing,Lysaker,,,2020-11-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,,,Norway
http://www.wikidata.org/entity/Q105979056,Cinema Design in Sweden AB,cinemadesign.se,Film Industry,Ronneby,,"European Digital Cinema Forum, International Cinema Technology Association",2016-11-16 00:00:00+00:00,,17550000.0,2020-12-01 00:00:00+00:00,Sweden
http://www.wikidata.org/entity/Q105981824,Warner Music Norway AS,warnermusic.no,"Phonographic Industry, Record Company",Oslo,,,1992-04-27 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q10599835,Netlight Consulting,netlight.com,Consultation,Stockholm,,,1999-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10599837,NetOnNet,netonnet.se,Retail,Borås,,,1999-03-10 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q1060049,Rete Ferroviaria Italiana,rfi.it,Rail Infrastructure,Rome,Ferrovie dello Stato Italiane,RailNetEurope,2001-04-09 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q10602024,Strawberry,strawberry.com,"Hospitality Industry, Hotel Industry","Oslo, Stockholm",,,1990-01-01 00:00:00+00:00,,11520000000.0,2019-01-01 00:00:00+00:00,Sweden
http://www.wikidata.org/entity/Q106020471,First Sushi and Wok,firstsushi01.fr,Traditional Restaurant,Grande Rue,,,2018-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q10603350,NOTE,note-ems.com,"Electronics Manufacturing Services, Printed Circuit Board Assembly",New York City,,,1999-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q1060378,Odfjell SE,odfjell.com,Freight Transport,Bergen,,,1914-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q106045223,Electrolux (Italy),electrolux-rex.it,Home Appliance Industry,Porcia,Electrolux,,1933-01-01 00:00:00+00:00,2015-01-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q106045250,Q106045250,telesystem-world.com,Electronics Industry,Bressanvido,,,1989-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q10605824,Oatly,oatly.com/en,Beverage Industry,Malmö,,,1994-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q106073793,Studio Pango,studio-pango.com/fr,Q112166064,Craponne,,,2012-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106077754,Headbang Club,headbang.club,Q112165928,Gond-Pontouvre,,,2016-12-22 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106085864,Q106085864,claro.at,Chemical Industry,Mondsee,,,1995-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q106098192,Europaeiske Rejseforsikring,europaeiske.dk,"Insurance Industry, Travel Insurance",Copenhagen,ERGO Reiseversicherung,,1921-07-15 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q10610136,Onoff,onoff.se,Retail,Upplands Väsby,,,1971-01-01 00:00:00+00:00,2011-01-01 00:00:00+00:00,,,Sweden
http://www.wikidata.org/entity/Q10611363,Orexo,orexo.com,Pharmaceutical Industry,Uppsala,,,1995-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10613540,Ovako,ovako.com,Iron And Steel Industry,Stockholm,,,1969-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10613642,Ownit,ownit.se,Internet,Stockholm,,,2004-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10613665,Oxeye Game Studio,oxeyegames.com,Video Game Industry,Stockholm,,,2006-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q106195741,Experiment 101,experiment101.com,Video Game Industry,Stockholm,THQ Nordic,,2015-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q106225391,M-I Stadio Srl,sansirostadium.com,"Event Planning, Operation Of Sports Facilities",Milan,"AC Milan, Inter Milan",,2011-12-11 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q10624540,Perstorp AB,perstorp.com,Chemical Industry,Malmö,,,1881-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q106301190,Greencity Wholefoods,greencity.coop,Wholesale,Dennistoun,,,1978-06-06 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q106311770,Alsina,alsina.com,Construction,Montcada I Reixac,,,1950-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q10632989,Plantasjen,plantagen.fi,Retail,Kongsvinger,,,1986-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q1063455,The Lego Group,lego.com,"Game Industry, Video Game Industry",Billund,"Kirkbi, Koldingvej 2, Billund",,1932-01-01 00:00:00+00:00,,65914000000.0,2023-01-01 00:00:00+00:00,Denmark
http://www.wikidata.org/entity/Q106390300,Solcon,solcon.nl,Telecom,Dronten,,,1996-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q106391900,Footprint Workers Co-operative,footprinters.co.uk,Printing Industry,Chapeltown,,Radical Routes,2000-07-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q106451969,Egil Ulvan Rederi,ulvan-rederi.no,"Sea And Coastal Freight Water Transport (Nace 50.2), Transportation Industry, Water Transport",Trondheim,Egil Oddvar Ulvan,,1977-09-08 00:00:00+00:00,,175000000.0,2019-01-01 00:00:00+00:00,Norway
http://www.wikidata.org/entity/Q106457791,AutoStore,autostoresystem.com,Robotics,Nedre Vats,SoftBank Group,,1995-06-23 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q106509726,Cremades & Calvo-Sotelo,cremadescalvosotelo.com,"Legal Advice, Pressure Group",Madrid,,,1995-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q10658096,Rusta,rusta.com,Retail,Upplands Väsby,,,1986-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q106589860,Lagan Biografer AB,laganbio.se,Entertainment,Laholm,,,2012-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10660269,Fortum Waste Solutions,ekokem.com,Waste Management,Riihimäki,,,1971-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q106614483,Movicom Group,movicom.com,Broadcaster,Moscow,,,2004-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q106648186,Q106648186,coal.it,Mass-Market Retailing,Camerano,,VéGé Group,1961-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q106731038,Biofutur,biofutur.eu,Q112166146,L'Isle-Adam,,,2001-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106775732,Q106775732,eldesmarque.com,Media Industry,Seville,Mediaset España,,2006-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q106803078,kunabi brother,kunabi-brother.com,Video Game Industry,Vienna,,,2013-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q106811904,Semmelrock International,semmelrock.group,Paver,Vienna,Wienerberger,,1958-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q10681448,Storytel,storytel.com,Publishing,"Reykjavík, Stockholm",,Association of Icelandic Book Publishers,2005-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10682201,Strömma Turism & Sjöfart,stromma.se,Tourism,Stockholm,,,1897-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10682915,British Constructional Steelwork Association,steelconstruction.org/bcsa.html,Iron And Steel Industry,London,,,1936-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q106834179,Biosites,selarlbiosites.fr,Q112166146,Avrillé,,,1997-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106834873,Biorylis,biogroup.fr/biorylis,Q112166146,La Roche-Sur-Yon,,,2002-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106834930,Laborizon Maine Anjou,laborizon-maineanjou.fr,Q112166146,Le Mans,,,2009-12-15 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106838618,Labouest,labouest.fr,Q112166146,Angers,,,1977-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106840327,Q106840327,biolam.fr,Q112166146,Trignac,,,1983-05-13 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106841108,Bioliance,bioliance.fr,Q112166146,Rezé,,,1989-01-07 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106841258,Eurofins Biolab,eurofins-biologie-medicale.com,Q112166146,Les Mureaux,,,1992-04-09 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106841810,Q106841810,biomegalabo.com,Q112166146,Champigny-Sur-Marne,,,1998-02-05 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106841917,Q106841917,lbmlcv.fr,Q112166146,Villejuif,,,1994-08-02 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106842053,Unilians,biogroup.fr/unilians,Q112166146,Décines-Charpieu,,,2009-12-06 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106844730,Oriade-Noviale,biogroup.fr/oriade-noviale,Q112166146,Meylan,,,1993-06-07 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106844770,Mirialis,biogroup.fr/mirialis,Q112166146,Cluses,,,1982-02-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106847325,Bio-Val,bio-val.fr,Q112166146,Annecy,,,1988-04-09 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106847577,Bioaxiome,bioaxiome.com,Q112166146,Nîmes,,,1982-02-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106854,Beck's,becks.de,Brewing Industry,Bremen,Anheuser-Busch InBev,Wettbewerbszentrale e.V.,1873-01-01 00:00:00+00:00,,,,Germany
http://www.wikidata.org/entity/Q106856382,Q106856382,labosud.fr,Q112166146,Montpellier,,,1984-01-10 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106864186,Unilabs BioCT,bioct.unilabs.fr,Q112166146,Château-Thierry,,,1983-11-08 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106864248,Biolab Avenir,biolab.clinique-pasteur.com,Q112166146,Toulouse,,,2011-12-19 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106864306,Eylau Unilabs,laboratoire-eylau.fr,Q112166146,Paris,,,1981-06-24 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106864477,Q106864477,interlabo.unilabs.fr,Q112166146,Eu,,,1992-07-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106913644,Carmimari,carmimari.com,"Commerce, Equipment, Fencing, Sport",Busto Arsizio,,,1938-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q1069370,Chemins de Fer de Provence,cpzou.fr,Rail Transport,Nice,Regional Council of Provence-Alpes-Côte d'Azur,,1885-01-01 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q106937031,Vertical Robot,verticalrobot.com,Video Game Industry,Madrid,,,2016-04-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q106940660,Cutters,cutters.no,Hairdressing Industry,Bergen,,,2015-09-16 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q106975290,Test-Fuchs,test-fuchs.com,Aerospace Engineering,Groß-Siegharts,,,1946-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q106977372,Invader Studios,invaderstudiosofficial.com,Video Game Industry,Olevano Romano,,,2016-07-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q106978805,Apollon Platebar,apollon.no,Retail,Bergen,Einar Engelstad,,1976-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q106998607,iMatrics,imatrics.com,"Artificial Intelligence, Natural Language Processing",Linköping,,,2015-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q107008520,Recreativos Franco,rfranco.com,Gambling,Madrid,,,1965-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q107026632,Q107026632,bakerklausen.no,Industrial Sector,Drammen Municipality,,,1927-01-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q10704719,Triumf Glass,triumfglass.se,Food Industry,Sävedalen,,,1946-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q107059386,Virgin Media O2,virginmediao2.co.uk,Telecommunications,"Hammersmith, London","Liberty Global, Telefónica",,2021-06-01 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q1070820,Telecom Italia Media,telecomitaliamedia.it,Media Industry,Rome,"TIM Group, Telecom Italia Finance",,2002-11-01 00:00:00+00:00,2015-10-01 00:00:00+00:00,,,Italy
http://www.wikidata.org/entity/Q10709162,Umeå Energi,umeaenergi.se,Electric Utility,Umeå,,,1965-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10710233,Uppsala auktionskammare,uppsalaauktion.se,Auction,Uppsala,,,1731-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q107106271,Sparebank 1 Sørøst-Norge,sparebank1sorost.no,Financial Services,Sandefjord,,,2021-06-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q10711838,VKR Holding,vkr-holding.com,Construction Materials Industry,Hørsholm,Villum Foundation,,1941-01-01 00:00:00+00:00,,31900000000.0,2022-01-01 00:00:00+00:00,Denmark
http://www.wikidata.org/entity/Q107120126,Tunnel Vision Games,tunnelvisiongames.com,Video Game Industry,Aalborg,,,2013-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q107148047,ISMS.online,isms.online,Software As A Service,Brighton And Hove,ECI Partners,,2003-10-06 00:00:00+00:00,,,,United Kingdom
http://www.wikidata.org/entity/Q10716115,Visita Service (Sweden),visita.se,"Business And Professional Associations, Unions",Stockholm,,Confederation of Swedish Enterprise,1965-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q10716714,Volvo Powertrain,volvogroup.com/se/about-us/organization/our-production-facilities/skovde.html,Automotive Industry,Skövde,,,1897-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q107174072,Zellstoff Pöls AG,zellstoff-poels.at,"Manufacture Of Pulp, Paper And Paperboard, Paper And Publishing Industry",Pöls,,,1927-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q10719549,Weland AB,weland.se/sv-se,Metal Industry,Smålandsstenar,,,1947-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q1071978,Réseau Ferré de France,rff.fr,Railway Infrastructure Manager,Paris,Agence des participations de l'État,i-Trans cluster for railways and urban transport,1997-02-13 00:00:00+00:00,2014-12-31 00:00:00+00:00,,,France
http://www.wikidata.org/entity/Q10720798,XL-BYG,xlbygg.se,"Retail, Wholesale",Aarhus,,,2009-01-01 00:00:00+00:00,,6566702000.0,2021-01-01 00:00:00+00:00,Denmark
http://www.wikidata.org/entity/Q107214638,FiberCop,fibercop.com,Telecommunications,Milan,"CPP Investment Board, F2i, Kohlberg Kravis Roberts, Ministry of Economy and Finance, http://www.wikidata.org/.well-known/genid/4048bd5470b5caf7a9217675435f8811",,2021-04-01 00:00:00+00:00,,977720000.0,2021-01-01 00:00:00+00:00,Italy
http://www.wikidata.org/entity/Q107296795,Q107296795,10chambers.com,Video Game Industry,Stockholm,,,2015-01-01 00:00:00+00:00,,,,Sweden
http://www.wikidata.org/entity/Q107300119,Norse Atlantic Airways,flynorse.com,Air Transport,Arendal,,,2021-03-01 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q107300327,RMGgames Interactive,rmggames.web.app,Video Game Industry,Madrid,,,2020-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q1073100,Nydqvist och Holm AB,nohab.se,Industrial Manufacturing,Trollhättan,,,1916-01-01 00:00:00+00:00,1979-01-01 00:00:00+00:00,,,Sweden
http://www.wikidata.org/entity/Q107357116,Tactile Games,tactilegames.com,Video Game Industry,Copenhagen,,,2009-01-01 00:00:00+00:00,,,,Denmark
http://www.wikidata.org/entity/Q107359168,Isola,isola.no,Construction Materials Industry,Eidanger,,,1940-01-01 00:00:00+00:00,,1405000000.0,2021-01-01 00:00:00+00:00,Norway
http://www.wikidata.org/entity/Q107367134,The Green Brand,growbarato.net,Cannabis Industry,Silla,,,2010-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q107394262,AMI,amiparis.com,"Clothing Industry, Wholesale Trade (Business-To-Business) Of Clothing And Footwear",Paris,,,2010-10-08 00:00:00+00:00,,,,France
http://www.wikidata.org/entity/Q107400671,Muebles Casas,mobles-casas.com/es,"Interior Architecture, Q12375131",Barcelona,,,1897-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q107451599,Zweckverband Abfallverwertung Bazenheid,zab.ch,Waste Management,Bazenheid,,,1966-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q107457437,Proman,proman.org,Chemical Industry,Wollerau,,,1984-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q107464330,Tigotà,tigota.it,Mass-Market Retailing,Padua,Gottardo,,2009-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q1074666,Chiquita Brands International,chiquita.com,"Agribusiness, Agricultural And Food Trade, Crop Production","Etoy, Fort Lauderdale","Cutrale, Safra Group",,1899-03-30 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q107483089,MASS Response,massresponse.com,Telecommunications,Vienna,,,2002-01-01 00:00:00+00:00,,,,Austria
http://www.wikidata.org/entity/Q107485902,Befesa,befesa.com,Recycling,Asua,,,1993-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q107486086,Q107486086,urbar.com,Machine Tool,Asteasu,,,1964-06-30 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q107519880,Pfizer AG,pfizer.ch,Pharmaceutical Industry,Zurich,,,1849-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q107525909,EMUN,emun.eus,"Consulting, Gender Equality, Language Industry",Arrasate/Mondragón,,,1997-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q107530770,Hitachi Energy,hitachienergy.com,Energy Industry,Zurich,"ABB Group, Hitachi",,2018-01-01 00:00:00+00:00,,,,Switzerland
http://www.wikidata.org/entity/Q1076068,Matutano,matutano.es,Food Industry,Barcelona,,,1965-01-01 00:00:00+00:00,,,,Spain
http://www.wikidata.org/entity/Q107637845,Handmade Films in Norwegian Woods,handmadefilms.no,Filmmaking,Bergen,,,2013-08-23 00:00:00+00:00,,,,Norway
http://www.wikidata.org/entity/Q1077360,Ferrovie Emilia Romagna,fer.it,Rail Transport,Bologna,,,2001-01-01 00:00:00+00:00,,,,Italy
http://www.wikidata.org/entity/Q107987188,Oil & Vinegar,oilandvinegarusa.com,Food Industry,Oosterhout,,,1999-01-01 00:00:00+00:00,,,,Netherlands
http://www.wikidata.org/entity/Q108024274,Karl Lagerfeld,karllagerfeld.com,Clothing Industry,Amsterdam,,,1984-01-01 00:00:00+00:00,,,,Netherlands
